timestamp,open,high,low,close
2025-12-14 23:20:00,553.88,554.7,553.31,554.45
2025-12-14 23:20:00,553.88,554.7,553.31,554.45
2025-12-14 23:20:00,553.88,554.7,553.31,554.45
2025-12-14 23:20:00,553.88,554.7,553.31,554.45
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:21:00,554.32,554.82,554.17,554.53
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:22:00,554.64,554.79,553.66,554.02
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:23:00,554.15,554.96,554.02,554.83
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:24:00,554.7,554.7,553.6,554.12
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:25:00,554.3,554.3,552.5,552.71
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:26:00,552.7,553.63,552.48,553.63
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:27:00,553.41,554.2,553.24,554.06
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:28:00,554.13,555.21,554.13,555.15
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:29:00,555.23,555.79,554.94,555.54
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:30:00,555.51,556.34,555.45,555.45
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:31:00,555.31,556.51,554.98,556.51
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:32:00,556.38,556.94,556.27,556.61
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:33:00,556.66,556.66,554.93,555.25
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:34:00,555.28,555.65,554.71,555.4
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:35:00,555.4,556.32,555.4,556.16
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:36:00,556.17,556.76,556.09,556.76
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:37:00,557.07,558.2,557.07,557.69
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:38:00,557.58,557.61,556.52,556.78
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:39:00,556.81,557.1,555.89,556.26
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:40:00,556.45,556.86,556.15,556.47
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:41:00,556.66,556.66,555.91,555.93
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:42:00,555.81,557.4,555.48,557.29
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:43:00,557.36,558.78,557.1,558.78
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:44:00,558.86,559.43,558.63,559.43
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:45:00,559.33,559.51,558.13,558.13
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:46:00,558.42,559.36,558.42,558.57
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:47:00,558.53,559.74,558.53,559.14
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:48:00,559.21,559.39,558.58,559.39
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:49:00,559.42,560.09,559.21,559.94
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:50:00,559.77,560.13,559.27,559.42
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:51:00,559.7,560.43,559.7,560.24
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:52:00,560.21,561.26,560.05,561.06
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:53:00,561.16,562.4,560.95,562.19
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:54:00,561.94,562.56,561.61,562.35
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:55:00,562.52,562.52,561.53,561.79
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:56:00,561.58,562.52,561.51,561.81
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:57:00,561.74,562.28,561.52,561.85
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:58:00,561.91,561.91,560.92,561.31
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-14 23:59:00,561.42,561.69,560.82,561.07
2025-12-15 00:00:00,561.35,561.67,561.07,561.66
